ko_id,ko_name,n_cells,fc_1-2,pval
KO:K03768,peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8],6536,1.0386105,2.8926480397439517e-221
KO:K11747,glutathione-regulated potassium-efflux system protein KefB,5956,1.0389822,1.8096968118377829e-84
KO:K02618,"oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase [EC:3.3.2.12 1.2.1.91]",6261,1.0390677,2.3741631636436033e-111
KO:K03453,"bile acid:Na+ symporter, BASS family",6509,1.040071,6.00608990041704e-149
KO:K03598,sigma-E factor negative regulatory protein RseB,6119,1.0402622,4.1869161203649e-95
KO:K09824,uncharacterized protein,2830,1.0408006,0.032686215166347066
KO:K07183,"two-component system, response regulator / RNA-binding antiterminator",6508,1.0410142,4.1145901356991975e-140
KO:K13043,N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11],5127,1.0411248,1.1298797007875172e-17
KO:K03928,carboxylesterase [EC:3.1.1.1],6421,1.041224,2.584295537098686e-163
KO:K17218,sulfide:quinone oxidoreductase [EC:1.8.5.4],6508,1.0418844,1.415072016033059e-107
KO:K09699,2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168],6282,1.0420308,3.1141306766067745e-153
KO:K13378,NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2],6408,1.0422201,2.970530640436868e-64
KO:K09811,cell division transport system permease protein,6535,1.0423408,4.599780017335084e-213
KO:K02441,GlpG protein,5488,1.0423698,2.1785888538610533e-50
KO:K08082,"two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]",6036,1.0425532,6.576824638185276e-76
KO:K02042,phosphonate transport system permease protein,6519,1.0427566,5.775433796549001e-127
KO:K19147,5-methylcytosine-specific restriction enzyme subunit McrC,6156,1.0427946,3.144064356084458e-81
KO:K01399,pseudolysin [EC:3.4.24.26],3006,1.0430365,8.080163027954287e-08
KO:K13670,putative glycosyltransferase [EC:2.4.-.-],4934,1.0430973,7.8152493653389365e-44
KO:K19714,3-deoxy-alpha-D-manno-octulosonate 8-oxidase [EC:1.1.3.48],5170,1.0434325,8.26181562671264e-09
KO:K18614,2-(acetamidomethylene)succinate hydrolase [EC:3.5.1.29],1999,1.0441735,4.930886294685741e-06
KO:K19064,lysine 6-dehydrogenase [EC:1.4.1.18],5237,1.044388,1.8352428943351806e-65
KO:K09835,prolycopene isomerase [EC:5.2.1.13],5480,1.0456648,8.736868986813348e-45
KO:K10211,"4,4'-diaponeurosporenoate glycosyltransferase [EC:2.4.1.-]",4658,1.0458521,2.727356013377541e-18
KO:K02169,malonyl-CoA O-methyltransferase [EC:2.1.1.197],6511,1.0458622,3.0434129146455436e-138
KO:K08068,UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183],5247,1.0461404,1.0889855596567972e-16
KO:K02398,negative regulator of flagellin synthesis FlgM,6149,1.0469756,3.9503045379167423e-53
KO:K07008,gamma-glutamyl hercynylcysteine S-oxide hydrolase [EC:3.5.1.118],6503,1.0478239,5.124777291000651e-120
KO:K07009,lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13],5718,1.0485306,1.9151681303161575e-46
KO:K14440,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 [EC:3.6.4.12],5494,1.0489278,2.997896439903285e-19
KO:K02196,heme exporter protein D,6150,1.049228,1.2544286523570162e-95
KO:K11071,spermidine/putrescine transport system permease protein,6525,1.049715,2.320082093491461e-140
KO:K11335,"3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Z [EC:1.3.7.14 1.3.7.15]",3939,1.0498922,0.019162300524119102
KO:K13075,N-acyl homoserine lactone hydrolase [EC:3.1.1.81],5417,1.0499463,4.6614661416744944e-42
KO:K10855,"acetone carboxylase, beta subunit [EC:6.4.1.6]",3798,1.0499561,1.8536752550752706e-15
KO:K17734,serine protease AprX [EC:3.4.21.-],6138,1.0501499,7.58372467268736e-71
KO:K00862,erythritol kinase (D-erythritol 1-phosphate-forming) [EC:2.7.1.215],4325,1.050464,6.929494051133763e-28
KO:K19591,"MerR family transcriptional regulator, copper efflux regulator",4943,1.0507486,2.027453175540286e-56
KO:K00523,"CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]",6392,1.0508204,8.859582827270025e-98
KO:K01299,carboxypeptidase Taq [EC:3.4.17.19],6520,1.0510502,7.676772674680439e-172
KO:K19789,DNA repair protein RadD,5591,1.051594,1.01832815818962e-21
KO:K14680,RNA ligase [EC:6.5.1.3],4670,1.0522074,4.556607575036171e-09
KO:K01589,5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18],6491,1.0522141,4.398141934928829e-151
KO:K09941,uncharacterized protein,5622,1.0522305,1.6454152373785523e-56
KO:K15580,oligopeptide transport system substrate-binding protein,6519,1.0525055,1.07610169105667e-181
KO:K15034,ribosome-associated protein,6485,1.0525866,2.368602304343389e-228
KO:K09471,gamma-glutamylputrescine oxidase [EC:1.4.3.-],6270,1.0528064,5.517749194500097e-140
KO:K06113,"arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]",5856,1.0532677,2.7567652696108316e-62
KO:K07291,CDP-L-myo-inositol myo-inositolphosphotransferase [EC:2.7.8.34],4592,1.0534091,1.3959296430410621e-25
KO:K05567,multicomponent Na+:H+ antiporter subunit C,6164,1.0537014,1.1448070033597672e-62
KO:K15792,MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10],5229,1.0537152,2.5991971980268864e-08
KO:K09880,enolase-phosphatase E1 [EC:3.1.3.77],5724,1.0538585,7.720913145293486e-84
KO:K15396,tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200],6081,1.053926,1.5110483981823095e-69
KO:K00172,pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1],5483,1.0544577,1.4994906616946048e-27
KO:K02414,flagellar hook-length control protein FliK,5852,1.0545918,2.1531980356122136e-59
KO:K09738,uncharacterized protein,3155,1.0548127,5.595280328403034e-06
KO:K13315,"NDP-hexose C3-ketoreductase / dTDP-4-oxo-2-deoxy-alpha-D-pentos-2-ene 2,3-reductase [EC:1.1.1.-]",3970,1.0552131,1.2534259085072035e-24
KO:K05518,phosphoserine phosphatase RsbX [EC:3.1.3.3],2601,1.0560156,3.8462183610734285e-07
KO:K01682,aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],6167,1.0569108,2.8748712789251263e-30
KO:K02587,nitrogenase molybdenum-cofactor synthesis protein NifE,3972,1.0569155,0.3756607377640052
KO:K05568,multicomponent Na+:H+ antiporter subunit D,6378,1.0572753,9.318260101017388e-98
KO:K02609,"ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]",6302,1.0575447,2.025978869606944e-99
KO:K17836,beta-lactamase class A [EC:3.5.2.6],6501,1.0579529,5.237466159316552e-167
KO:K07560,D-aminoacyl-tRNA deacylase [EC:3.1.1.96],6536,1.0580435,2.5889593871164385e-250
KO:K08680,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]",6245,1.0583191,7.913311237486128e-84
KO:K07178,RIO kinase 1 [EC:2.7.11.1],6392,1.0583777,3.3823846948318707e-164
KO:K03229,type III secretion protein U,4421,1.0588777,1.3780732488724568e-38
KO:K10019,octopine/nopaline transport system permease protein,4257,1.0593394,2.5339235950255347e-15
KO:K12257,SecD/SecF fusion protein,6522,1.0593743,3.2791517787698114e-105
KO:K00304,"sarcosine oxidase, subunit delta [EC:1.5.3.1]",6123,1.0596225,1.2161421288804182e-145
KO:K07697,"two-component system, sporulation sensor kinase B [EC:2.7.13.3]",2858,1.0596695,6.908375113136475e-07
KO:K07711,"two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]",5748,1.0596952,3.446617815957441e-69
KO:K08081,tropinone reductase I [EC:1.1.1.206],4907,1.0599791,6.195848449307494e-34
KO:K10548,putative multiple sugar transport system ATP-binding protein [EC:7.5.2.-],5775,1.0600944,7.23798517417805e-50
KO:K19246,arachidonate 15-lipoxygenase [EC:1.13.11.33],3863,1.0604904,8.386614908661455e-33
KO:K04477,putative hydrolase,5754,1.0605936,4.108820127342463e-71
KO:K03638,molybdopterin adenylyltransferase [EC:2.7.7.75],6522,1.0608473,5.552401904341203e-206
KO:K07237,tRNA 2-thiouridine synthesizing protein B,4157,1.0613871,5.257848864182443e-13
KO:K18609,pyridoxal 4-dehydrogenase [EC:1.1.1.107],3205,1.0614021,3.060279356496794e-19
KO:K09122,uncharacterized protein,5126,1.0621622,1.3946685413419434e-72
KO:K01493,dCMP deaminase [EC:3.5.4.12],6496,1.0621758,4.255507060532613e-114
KO:K01619,deoxyribose-phosphate aldolase [EC:4.1.2.4],6539,1.0622087,3.6133675113279813e-190
KO:K00005,glycerol dehydrogenase [EC:1.1.1.6],5733,1.0633771,3.717577039608897e-51
KO:K00691,maltose phosphorylase [EC:2.4.1.8],5262,1.0634497,5.970824479053488e-09
KO:K05895,precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106],6046,1.0635755,1.2107920205233712e-65
KO:K14998,surfeit locus 1 family protein,6268,1.0636773,2.994124102625228e-175
KO:K03636,sulfur-carrier protein,6524,1.0647917,2.5799241816050467e-235
KO:K02548,"1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]",6532,1.0650115,1.4742392607092985e-154
KO:K01486,adenine deaminase [EC:3.5.4.2],6526,1.0655212,4.394907347800988e-164
KO:K15539,cytoskeleton protein RodZ,6471,1.0659604,1.025678333287209e-129
KO:K06223,DNA adenine methylase [EC:2.1.1.72],6521,1.0661578,3.456814450672912e-128
KO:K06373,spore maturation protein A,5353,1.0664766,5.938567608632592e-41
KO:K02566,NagD protein,6361,1.0667434,2.4619850443626832e-89
KO:K05601,hydroxylamine reductase [EC:1.7.99.1],4635,1.0669569,0.23159549518063005
KO:K03577,"TetR/AcrR family transcriptional regulator, acrAB operon repressor",5866,1.0671535,1.8133201968403935e-110
KO:K16254,mxaJ protein,5087,1.0675249,6.666298431889379e-44
KO:K01004,phosphatidylcholine synthase [EC:2.7.8.24],6028,1.0676589,8.094456674585362e-95
KO:K02844,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",6426,1.0683103,3.0951256797778926e-115
KO:K03772,FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8],6405,1.068501,1.842223190911674e-90
KO:K01277,dipeptidyl-peptidase III [EC:3.4.14.4],6194,1.0690165,6.641300559792315e-91
KO:K13006,UDP-perosamine 4-acetyltransferase [EC:2.3.1.-],5857,1.0692647,1.4226100403461983e-87
KO:K07290,AsmA family protein,5886,1.070447,2.284580251380702e-90
KO:K01639,N-acetylneuraminate lyase [EC:4.1.3.3],6043,1.0705342,1.4006683138192804e-56
KO:K01534,Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21],6535,1.0705838,2.092148186378012e-136
KO:K00657,diamine N-acetyltransferase [EC:2.3.1.57],6415,1.0710678,4.612975046892271e-148
KO:K09694,lipooligosaccharide transport system permease protein,6244,1.071116,2.2598555798414526e-116
KO:K00372,assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-],6369,1.0713205,2.800110107919302e-129
KO:K02016,iron complex transport system substrate-binding protein,6539,1.0719266,5.025029809207611e-261
KO:K02406,flagellin,6529,1.0719528,1.72275132675836e-82
KO:K00209,enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44],6023,1.0719657,1.8968349913886304e-74
KO:K19191,4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19],6298,1.0719824,5.3136975509109515e-84
KO:K12995,"O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.348 2.4.1.-]",6226,1.0720592,2.206028557325831e-130
KO:K19332,Meckel syndrome type 1 protein,5691,1.0727613,2.7664072682579575e-58
KO:K10011,UDP-4-amino-4-deoxy-L-arabinose formyltransferase / UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating) [EC:2.1.2.13 1.1.1.305],5767,1.073693,3.862546947524837e-46
KO:K15986,manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1],6291,1.0740824,3.6110220346456176e-60
KO:K03777,D-lactate dehydrogenase (quinone) [EC:1.1.5.12],5850,1.0740945,7.548655962955956e-52
KO:K18220,ribosomal protection tetracycline resistance protein,4539,1.0741172,4.61872069391976e-28
KO:K16437,methylation protein EvaC,4874,1.0742413,3.719031524329141e-29
KO:K15527,cysteate synthase [EC:2.5.1.76],3686,1.0743133,0.0157554215919831
KO:K00067,dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],6539,1.0747404,8.486671589404984e-270
KO:K07533,foldase protein PrsA [EC:5.2.1.8],6233,1.0750427,1.3084345180457108e-67
KO:K00413,ubiquinol-cytochrome c reductase cytochrome c1 subunit,6396,1.075182,1.9590439986562805e-111
KO:K01134,arylsulfatase A [EC:3.1.6.8],5887,1.0754297,2.823407381713663e-51
KO:K00897,kanamycin kinase [EC:2.7.1.95],3770,1.075938,1.3485335001176874e-38
KO:K06886,hemoglobin,6420,1.0765796,6.849200724539408e-191
KO:K07642,"two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]",6419,1.0767512,2.9902672746487905e-162
KO:K07661,"two-component system, OmpR family, response regulator RstA",5055,1.0769722,1.1498453259456371e-48
KO:K01776,glutamate racemase [EC:5.1.1.3],6532,1.0773392,2.7999221185065356e-224
KO:K07051,uncharacterized protein,6260,1.0773983,8.783953321880939e-126
KO:K13642,"CRP/FNR family transcriptional regulator, transcriptional activator FtrB",4079,1.0778846,8.375488173331621e-10
KO:K01565,N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1],5247,1.0781298,1.6920027777261337e-41
KO:K15256,tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-],6442,1.0790436,9.373566567640579e-179
KO:K11070,spermidine/putrescine transport system permease protein,6523,1.0790753,1.5611446338104024e-147
KO:K07038,inner membrane protein,6521,1.0803108,1.2100775774823272e-111
KO:K14475,inhibitor of cysteine peptidase,5409,1.0804873,3.386236669968568e-92
KO:K06976,uncharacterized protein,5874,1.0809319,4.4771057894795486e-72
KO:K13586,holdfast attachment protein HfaB,2968,1.0809695,0.0028029185294248336
KO:K08076,astacin [EC:3.4.24.21],2807,1.0809864,2.2299244843973287e-06
KO:K01654,N-acetylneuraminate synthase [EC:2.5.1.56],6533,1.0810895,1.0369149331828228e-224
KO:K00305,"sarcosine oxidase, subunit gamma [EC:1.5.3.1]",6012,1.0816264,1.0473493333962674e-147
KO:K02013,iron complex transport system ATP-binding protein [EC:7.2.2.-],6539,1.0821977,8.917078100652783e-280
KO:K00014,shikimate dehydrogenase [EC:1.1.1.25],6539,1.0825768,2.291782238337275e-257
KO:K03852,sulfoacetaldehyde acetyltransferase [EC:2.3.3.15],6208,1.0829816,1.2465537616809637e-58
KO:K00278,L-aspartate oxidase [EC:1.4.3.16],6537,1.0834103,2.9795987189990494e-280
KO:K17840,aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59],4097,1.0836217,2.2932429789425033e-41
KO:K02613,"ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE",6254,1.083745,1.6417373132989597e-91
KO:K06907,uncharacterized protein,6528,1.0839872,4.624474102749726e-176
KO:K11890,type VI secretion system protein ImpM,5054,1.0842669,5.365603196217759e-92
KO:K15497,molybdate/tungstate transport system ATP-binding protein [EC:7.3.2.5 7.3.2.6],4308,1.0849509,6.523774803005408e-08
KO:K18897,sarcosine/dimethylglycine N-methyltransferase [EC:2.1.1.157],3291,1.0849981,7.360988314550718e-08
KO:K17752,serine/threonine-protein kinase RsbT [EC:2.7.11.1],5402,1.0851266,3.8721665467163426e-71
KO:K15862,cytochrome c oxidase cbb3-type subunit I/II [EC:7.1.1.9],6102,1.0852346,6.56530110272623e-42
KO:K11930,periplasmic protein TorT,4784,1.0858957,7.584243181253805e-31
KO:K09251,putrescine aminotransferase [EC:2.6.1.82],6046,1.0865958,5.287688945042359e-96
KO:K18148,release factor H-coupled RctB family protein,4232,1.086618,3.637904031824359e-33
KO:K13634,"LysR family transcriptional regulator, cys regulon transcriptional activator",6201,1.0871117,9.716149491105842e-79
KO:K07080,uncharacterized protein,6533,1.0878887,1.0961902983516786e-102
KO:K19737,type II protein arginine methyltransferase [EC:2.1.1.320],4006,1.0889148,2.87521602060858e-22
KO:K14755,carnosine synthase [EC:6.3.2.11],2148,1.0891676,0.0006508762494170934
KO:K19405,protein arginine kinase [EC:2.7.14.1],6300,1.0898724,4.340056130216336e-88
KO:K02167,"TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes",5633,1.0903227,1.996503572715771e-89
KO:K18989,multidrug efflux pump,5817,1.0906663,2.1079498541024598e-40
KO:K16875,"2,5-furandicarboxylate decarboxylase 2",2798,1.0908539,0.46306775631322983
KO:K12368,dipeptide transport system substrate-binding protein,6063,1.091064,3.3858361072747233e-115
KO:K01342,subtilisin [EC:3.4.21.62],5898,1.0917654,3.9749753686755895e-91
KO:K18845,16S rRNA (guanine(1405)-N(7))-methyltransferase [EC:2.1.1.179],3503,1.0920641,8.306019940775064e-15
KO:K11434,type I protein arginine methyltransferase [EC:2.1.1.319],5585,1.0929604,5.4803674628483236e-83
KO:K08988,putative membrane protein,6055,1.0932024,8.044438217904801e-116
KO:K00103,L-gulonolactone oxidase [EC:1.1.3.8],5734,1.0934796,5.533949470786788e-65
KO:K10918,"LysR family transcriptional regulator, transcriptional activator AphB",2881,1.0935543,0.00546912096696618
KO:K14164,glycyl-tRNA synthetase [EC:6.1.1.14],4569,1.0938216,1.799010184509604e-13
KO:K06181,23S rRNA pseudouridine2457 synthase [EC:5.4.99.20],6289,1.0953684,1.106340053887529e-83
KO:K10010,L-cystine transport system ATP-binding protein [EC:7.4.2.1],4749,1.0960343,4.210577287682615e-46
KO:K06191,glutaredoxin-like protein NrdH,5090,1.0966225,5.874009762719688e-18
KO:K15916,glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8],6224,1.0966983,2.1559610570306637e-76
KO:K13888,"membrane fusion protein, macrolide-specific efflux system",6329,1.0969162,1.4943879877320887e-119
KO:K13488,chemotaxis-related protein WspB,4432,1.0972228,1.0894212608837319e-47
KO:K16444,vancomycin aglycone glucosyltransferase [EC:2.4.1.310],4299,1.0972819,4.8219956688330154e-46
KO:K19075,CRISPR-associated protein Cst2,3938,1.0978465,8.839369360442245e-13
KO:K16090,catecholate siderophore receptor,5994,1.0979652,3.7936876099785756e-67
KO:K03734,FAD:protein FMN transferase [EC:2.7.1.180],6537,1.0993433,1.990901792061192e-222
KO:K06076,long-chain fatty acid transport protein,6501,1.0993462,1.2730192501920672e-103
KO:K03292,"glycoside/pentoside/hexuronide:cation symporter, GPH family",6438,1.0997939,2.4591874684057427e-54
KO:K15637,serine/threonine-protein phosphatase PGAM5 [EC:3.1.3.16],2592,1.1001053,1.6727517486257916e-09
KO:K07649,"two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]",6295,1.1003251,3.4199723622920576e-99
KO:K06858,vitamin B12 transport system substrate-binding protein,4116,1.1005309,8.938198532847821e-12
KO:K13276,bacillopeptidase F [EC:3.4.21.-],5481,1.1005664,1.217481532321376e-49
KO:K07442,tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220],6383,1.101037,1.0576270184667383e-87
KO:K08363,mercuric ion transport protein,4802,1.1010648,2.2667574122180366e-27
KO:K13019,UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23],6383,1.1013246,5.451739072256717e-85
KO:K04113,benzoyl-CoA reductase subunit B [EC:1.3.7.8],3822,1.1016119,0.925687521864399
KO:K14954,lipoprotein LprG,3477,1.1017022,6.517012751186179e-20
KO:K13280,signal peptidase I [EC:3.4.21.89],6051,1.1020751,1.6667956113640966e-78
KO:K19222,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]",6017,1.1021522,6.74737616704969e-86
KO:K14067,malate-CoA ligase subunit beta [EC:6.2.1.9],5531,1.1021813,2.8625124916648082e-61
KO:K03181,chorismate lyase [EC:4.1.3.40],5147,1.1023619,1.389726827051157e-19
KO:K01669,deoxyribodipyrimidine photo-lyase [EC:4.1.99.3],6467,1.102593,8.287012616999282e-83
KO:K08964,methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109],5772,1.1030324,7.802176903140097e-106
KO:K09892,cell division protein ZapB,5868,1.103142,3.6077141175298293e-47
KO:K12992,rhamnosyltransferase [EC:2.4.1.-],6165,1.1036758,7.79370308857805e-114
KO:K05801,DnaJ like chaperone protein,6390,1.1042962,5.318820743226569e-103
KO:K12954,cation-transporting P-type ATPase G [EC:7.2.2.-],2537,1.1046901,5.213819559151982e-15
KO:K18243,salicylate 5-hydroxylase small subunit [EC:1.14.13.172],4361,1.1047195,2.958471181370402e-50
KO:K09957,uncharacterized protein,5206,1.104902,1.51166406454877e-74
KO:K07264,4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43],5634,1.1049287,3.545610649469747e-68
